407,90.0,A
337,75.0,A
337,80.0,A
337,80.0,C
308,65.0,A
777,115.0,A
395,80.0,A
229,65.0,A
251,65.0,A
251,65.0,A
325,65.0,A
325,65.0,A
337,75.0,A
337,75.0,A
361,75.0,A
446,85.0,A
446,85.0,A
371,80.0,A
361,75.0,A
256,65.0,A
446,90.0,A
446,90.0,A
446,90.0,A
304,65.0,C
248,55.0,A
192,45.0,A
337,90.0,A
337,85.0,C
296,60.0,A
296,60.0,A
308,70.0,A
342,75.0,A
358,65.0,A
371,80.0,A
342,75.0,A
251,60.0,A
251,60.0,A
251,60.0,A
325,75.0,A
325,75.0,A
358,75.0,B
358,75.0,A
239,60.0,A
248,60.0,A
229,65.0,A
239,55.0,A
407,90.0,A
345,80.0,B
414,95.0,B
414,95.0,C
370,75.0,A
390,75.0,B
337,80.0,B
337,80.0,A
337,80.0,B
308,65.0,A
308,65.0,A
373,80.0,B
405,80.0,A
229,65.0,A
405,85.0,A
251,60.0,A
251,65.0,A
325,65.0,A
325,65.0,B
325,65.0,A
337,75.0,A
337,75.0,A
446,85.0,A
371,80.0,A
325,70.0,A
389,80.0,A
389,80.0,B
267,75.0,A
238,65.0,A
369,85.0,A
370,80.0,A
647,130.0,B
267,70.0,A
238,90.0,A
335,65.0,B
345,70.0,B
345,70.0,B
345,70.0,B
390,85.0,B
180,55.0,B
444,90.0,B
488,110.0,B
188,60.0,B
446,90.0,A
480,95.0,B
248,55.0,A
414,90.0,B
414,90.0,C
337,90.0,B
337,90.0,A
337,90.0,B
308,70.0,A
333,70.0,A
188,55.0,B
358,70.0,B
397,80.0,B
373,80.0,B
389,75.0,B
389,75.0,A
389,75.0,B
389,75.0,B
479,90.0,B
647,110.0,B
647,110.0,B
647,110.0,A
480,85.0,B
480,85.0,B
404,85.0,A
342,75.0,A
342,75.0,A
404,90.0,B
251,60.0,A
251,60.0,A
325,70.0,A
325,75.0,A
369,85.0,A
248,60.0,B
192,50.0,B
345,80.0,B
337,75.0,A
370,75.0,A
337,80.0,C
308,65.0,A
373,75.0,A
325,65.0,A
325,65.0,A
337,75.0,A
361,75.0,A
180,50.0,B
180,50.0,B
325,70.0,A
370,80.0,A
370,75.0,A
335,65.0,B
345,70.0,B
345,70.0,B
180,55.0,B
444,90.0,B
488,110.0,B
564,110.0,B
188,60.0,B
447,100.0,A
248,55.0,B
192,45.0,B
337,90.0,C
447,90.0,A
308,70.0,A
358,70.0,A
487,95.0,A
325,75.0,A
369,85.0,A
239,60.0,A
256,70.0,A
256,65.0,A
256,60.0,A
386,80.0,A
1363,190.0,A
461,95.0,A
251,65.0,A
337,75.0,A
337,75.0,A
423,80.0,A
328,60.0,A
256,70.0,A
256,65.0,A
256,65.0,A
296,60.0,A
251,60.0,A
889,155.0,A
395,85.0,A
325,75.0,A
369,80.0,A
358,75.0,A
358,75.0,A
307,75.0,B
336,70.0,A
239,60.0,A
239,55.0,A
192,55.0,A
1521,205.0,A
1521,210.0,A
1521,200.0,A
256,70.0,C
337,80.0,C
308,65.0,A
405,80.0,A
395,80.0,A
307,70.0,B
284,65.0,B
1521,240.0,A
1521,240.0,A
1521,240.0,A
405,85.0,A
251,65.0,B
251,65.0,A
325,65.0,A
325,65.0,A
446,80.0,C
446,80.0,A
361,75.0,A
325,70.0,A
861,175.0,A
668,145.0,A
238,65.0,A
328,60.0,A
256,60.0,C
325,70.0,A
304,70.0,A
238,90.0,A
446,90.0,C
480,90.0,A
480,95.0,A
192,50.0,A
337,90.0,C
342,75.0,A
358,70.0,A
358,70.0,A
373,80.0,A
389,75.0,A
647,105.0,A
371,80.0,A
251,60.0,A
920,150.0,A
349,75.0,A
324,65.0,A
369,80.0,A
1246,220.0,A
239,60.0,A
239,60.0,A
239,60.0,A
602,115.0,A
239,55.0,A
239,55.0,A
937,150.0,A
192,55.0,A
666,120.0,A
256,70.0,A
256,65.0,A
258,65.0,B
1750,230.0,A
337,75.0,A
337,85.0,C
337,80.0,C
337,80.0,C
405,80.0,A
405,80.0,A
1521,240.0,A
1750,270.0,A
405,85.0,A
405,85.0,A
668,115.0,A
668,115.0,A
251,65.0,A
251,65.0,A
407,85.0,A
407,85.0,B
446,85.0,A
361,80.0,A
668,135.0,A
328,65.0,A
369,90.0,A
370,75.0,A
1444,195.0,A
325,75.0,A
304,70.0,A
446,85.0,B
304,70.0,A
447,100.0,A
480,95.0,A
192,50.0,A
337,90.0,C
337,85.0,C
337,85.0,C
447,90.0,A
251,60.0,A
251,60.0,A
189,55.0,A
283,70.0,A
588,95.0,A
670,130.0,A
281,70.0,A
1011,170.0,A
325,70.0,A
358,75.0,A
588,120.0,A
408,100.0,A
787,145.0,A
787,145.0,A
842,150.0,A
189,50.0,A
239,60.0,A
239,60.0,A
239,55.0,A
408,85.0,A
957,160.0,A
239,55.0,A
239,55.0,A
239,55.0,A
276,60.0,A
276,60.0,A
276,60.0,A
303,60.0,A
192,55.0,A
192,50.0,A
276,60.0,A
276,60.0,A
276,55.0,A
972,170.0,A
1521,210.0,A
337,75.0,A
370,75.0,A
337,80.0,C
337,80.0,C
308,65.0,A
308,65.0,A
1050,155.0,A
787,130.0,A
787,125.0,A
957,160.0,A
972,150.0,A
861,145.0,A
1521,240.0,A
668,115.0,A
997,155.0,A
303,70.0,A
957,145.0,A
337,75.0,A
446,85.0,A
446,85.0,A
389,75.0,A
861,175.0,A
668,135.0,A
267,80.0,A
370,85.0,A
1444,200.0,A
267,70.0,A
446,90.0,A
446,90.0,A
480,90.0,C
192,45.0,A
192,50.0,A
337,90.0,C
337,85.0,C
296,60.0,A
308,70.0,A
358,70.0,A
389,75.0,A
480,85.0,C
842,130.0,A
997,165.0,A
487,95.0,C
889,155.0,A
325,75.0,A
1246,220.0,A
611,130.0,A
611,130.0,A
377,75.0,A
391,105.0,A
1246,170.0,A
239,55.0,A
239,55.0,A
276,60.0,A
937,150.0,A
1020,175.0,A
192,50.0,A
1521,210.0,A
1521,200.0,B
256,70.0,A
256,60.0,C
337,75.0,A
370,75.0,A
370,75.0,A
337,80.0,C
337,80.0,A
337,80.0,C
308,65.0,A
405,80.0,A
237,55.0,A
611,105.0,A
937,165.0,A
577,105.0,A
1521,240.0,C
1521,240.0,A
405,85.0,A
1444,235.0,A
402,80.0,A
251,65.0,A
251,65.0,A
997,150.0,A
377,95.0,A
325,65.0,A
325,65.0,A
337,75.0,A
361,75.0,A
389,80.0,A
543,105.0,A
630,105.0,A
328,60.0,C
256,65.0,A
370,85.0,A
370,75.0,A
1444,200.0,C
304,65.0,C
402,95.0,A
258,70.0,B
304,70.0,C
417,80.0,C
192,45.0,A
337,90.0,C
337,85.0,A
337,90.0,C
308,70.0,A
417,75.0,C
590,120.0,A
630,125.0,A
479,90.0,A
647,110.0,A
546,105.0,A
251,60.0,A
251,60.0,A
251,60.0,A
997,165.0,A
325,70.0,A
296,65.0,A
1246,225.0,A
220,60.0,B
239,55.0,A
937,150.0,A
220,70.0,B
972,170.0,B
765,145.0,B
1052,180.0,B
1034,180.0,B
1521,200.0,A
1750,230.0,A
337,75.0,A
337,80.0,C
1140,195.0,A
972,150.0,B
989,170.0,A
611,105.0,A
937,165.0,A
765,130.0,B
1521,240.0,A
1728,265.0,B
251,65.0,A
337,75.0,A
1052,160.0,B
861,160.0,A
328,80.0,A
238,75.0,A
337,90.0,C
296,60.0,A
308,70.0,A
251,60.0,A
1034,150.0,B
325,75.0,A
358,75.0,A
611,130.0,A
223,65.0,A
256,65.0,A
258,60.0,B
258,60.0,B
258,60.0,B
337,75.0,A
937,165.0,A
1521,240.0,A
325,65.0,A
407,85.0,A
337,80.0,A
1844,240.0,A
446,85.0,B
446,85.0,A
446,85.0,B
304,65.0,B
258,70.0,B
258,70.0,B
1333,180.0,B
446,90.0,B
446,90.0,B
304,70.0,A
447,100.0,B
480,95.0,B
367,70.0,B
447,90.0,B
417,80.0,B
417,75.0,B
358,70.0,A
480,85.0,B
480,85.0,B
404,85.0,A
371,85.0,A
239,60.0,A
239,55.0,A
1020,175.0,A
337,75.0,A
1140,195.0,A
337,75.0,A
256,60.0,A
258,70.0,B
446,90.0,B
447,90.0,B
417,80.0,B
480,100.0,B
283,75.0,B
777,155.0,B
239,60.0,B
248,60.0,B
239,55.0,B
1093,190.0,B
972,170.0,B
1101,195.0,B
1034,180.0,B
1521,210.0,A
407,90.0,A
337,85.0,A
1142,165.0,A
611,105.0,A
1521,240.0,A
1728,265.0,A
1142,205.0,B
290,90.0,B
1204,210.0,B
407,80.0,A
328,80.0,B
842,160.0,B
238,80.0,B
1137,195.0,B
1728,225.0,A
248,55.0,B
337,90.0,A
296,65.0,B
358,75.0,B
802,135.0,A
239,55.0,A
1642,255.0,A
162,50.0,A
236,65.0,A
1521,210.0,A
256,60.0,A
386,80.0,B
397,85.0,C
1390,180.0,A
236,65.0,A
337,75.0,A
337,75.0,C
370,75.0,A
337,85.0,C
337,85.0,B
308,65.0,B
895,160.0,B
1521,240.0,A
337,75.0,A
337,75.0,A
337,75.0,A
446,85.0,C
446,85.0,C
333,70.0,B
389,80.0,B
543,100.0,B
256,65.0,A
1009,175.0,B
304,70.0,B
507,95.0,B
632,125.0,B
258,70.0,C
258,70.0,B
446,90.0,C
447,90.0,B
417,85.0,C
337,90.0,B
337,90.0,C
447,85.0,C
296,60.0,B
308,70.0,B
308,75.0,B
308,70.0,C
333,70.0,B
417,75.0,B
342,75.0,B
358,70.0,B
389,75.0,B
647,105.0,C
342,75.0,B
829,130.0,A
276,55.0,B
303,60.0,A
1521,205.0,A
1521,240.0,A
1844,285.0,A
997,150.0,A
303,70.0,A
1844,245.0,A
446,80.0,A
646,125.0,A
507,95.0,A
304,70.0,A
588,120.0,A
997,160.0,A
328,75.0,A
324,65.0,A
324,70.0,A
239,60.0,A
239,55.0,A
276,60.0,B
687,115.0,A
276,60.0,B
276,60.0,B
236,65.0,A
256,60.0,A
256,70.0,A
236,65.0,A
337,75.0,A
370,75.0,A
308,65.0,A
405,80.0,A
989,170.0,A
337,75.0,A
446,80.0,A
446,85.0,A
267,80.0,A
328,65.0,A
256,65.0,A
267,70.0,A
446,90.0,A
446,90.0,A
308,70.0,A
687,130.0,A
239,55.0,A
337,85.0,C
405,80.0,A
405,85.0,A
405,85.0,A
337,90.0,C
325,70.0,B
256,60.0,A
337,75.0,B
337,75.0,B
308,65.0,A
325,65.0,B
337,80.0,B
446,85.0,A
371,80.0,B
630,105.0,B
256,60.0,A
507,100.0,B
258,70.0,A
308,70.0,A
630,125.0,B
507,100.0,B
889,155.0,A
1448,230.0,A
239,60.0,A
239,60.0,A
319,70.0,A
248,60.0,A
239,55.0,A
239,55.0,A
236,70.0,A
236,65.0,A
256,60.0,A
256,75.0,A
236,65.0,A
236,65.0,A
337,75.0,A
370,75.0,A
337,85.0,A
319,60.0,A
632,105.0,A
337,75.0,C
337,75.0,A
543,100.0,A
