637.595,997.904,water
634.24,914.198,water
1671.34,3800.81,water
58.0174,952.178,water
72.518,1232.12,water
5102.9,7091.96,forest
1585.31,6423.92,water
1136.44,2455.48,water
1116.86,2631.76,water
1485.77,3192.46,water
1302.93,2511.5,water
1207.34,2833.13,water
1272.67,2590.21,water
1622.58,3317.61,water
2250.33,2962.69,water
4568.46,5011.31,water
1267.78,3085.63,water
1542.01,3721.92,water
3417.02,3934.79,water
1327.12,3715.96,water
1171.08,3505.66,water
2924.97,4065.36,water
896.552,3299.41,water
1925.45,3076.46,water
1130.28,3140.21,water
5614.13,6040.45,water
1722.43,3539.32,water
1768.96,3279.63,water
2418.2,3923.73,water
1815.96,3547.04,water
2018.46,3501.74,water
1245.49,3191.11,water
1126.62,2794.61,water
6845.18,7495.44,water
6728.54,7630.15,water
2338.59,3445.78,water
2685.29,3559.95,water
3109.2,4165.34,water
1153.96,1545.92,water
816.565,1814.71,water
539.255,1414.06,water
1954.76,2705.11,water
2256.91,2256.91,water
1193.95,1987.75,water
2960.34,4635.05,forest
5353.6,7905.48,forest
6535.44,8048.82,forest
2636.5,7836.1,forest
7581.11,7581.11,forest
7573.11,7583.17,forest
6260.37,7300.13,forest
7434.65,7949.27,forest
7529.73,8006.32,forest
5437.36,7900.37,forest
7628.93,8189.68,forest
6829.53,7876.16,forest
5720.95,7751.89,forest
5764.44,7453.29,forest
7169.56,7909.21,forest
7402.03,8202.56,forest
7925.35,8039.33,forest
7605.32,8000.52,forest
5879.82,8289.04,forest
7573.33,8216.5,forest
5020.49,7792.57,forest
7303.76,7303.76,forest
7688.13,7688.13,forest
7901.28,7901.28,forest
7767.9,8050.76,forest
4357.0,8090.44,forest
6286.57,7950.63,forest
7190.42,7190.42,forest
7804.18,7804.18,forest
7659.08,8128.95,forest
7448.06,7718.0,forest
6941.25,8147.48,forest
5385.12,7416.85,forest
2865.07,7824.58,forest
6832.63,7861.76,forest
6447.14,8043.94,forest
7685.2,8110.44,forest
5974.31,7830.67,forest
7610.43,8021.19,forest
6765.15,7550.35,forest
5869.88,7758.76,forest
7807.42,8226.33,forest
5912.87,6727.26,forest
6548.75,7060.76,forest
7622.85,7835.46,forest
5678.09,7353.25,forest
4076.82,7656.87,forest
5934.72,7348.89,forest
6611.77,7708.86,forest
7686.25,8261.64,forest
7595.38,7977.87,forest
7696.76,7696.76,forest
6685.5,7989.17,forest
7398.22,7398.22,forest
5277.46,7009.97,forest
7963.69,7971.78,forest
5576.94,8005.63,forest
6212.63,7969.05,forest
7384.51,7384.51,forest
5309.45,5724.56,forest
-433.735,613.187,water
6688.0,7004.33,water
4361.65,6902.76,water
845.2660000000001,1335.51,water
1250.4,1545.07,water
1094.7,1885.25,water
1384.51,2588.13,water
1638.91,2210.67,water
1260.97,2106.72,water
1207.81,1663.81,water
5117.33,5610.4,water
1090.17,1712.97,water
1433.99,1956.97,water
2046.9,2190.07,water
1089.49,1744.27,water
5643.72,5643.72,water
2228.7,2670.95,water
2396.03,3121.1,water
1268.54,2420.16,water
4216.9,6243.55,water
1118.82,2741.27,water
1991.54,2137.19,water
2890.67,5559.45,water
1090.91,3081.88,water
996.31,1637.15,water
6222.25,7126.45,water
2856.82,2856.82,water
1024.48,1775.01,water
1272.78,1715.3,water
1168.63,2273.34,water
1712.45,2426.06,water
5189.64,5393.45,water
1975.91,2856.32,water
2437.39,3182.76,water
1835.26,3033.09,water
2452.41,4869.87,water
1003.69,2262.1,water
1980.11,2788.13,water
3217.43,4146.06,water
2421.66,3675.31,water
1108.96,1621.42,water
2038.97,2722.36,water
5272.39,5421.2,water
1884.93,2498.51,water
4195.8,4666.99,water
2290.69,2413.92,water
950.408,2252.55,water
4313.52,5041.35,water
1199.6,1721.66,water
1228.3,1793.25,water
7146.15,7642.31,water
1458.25,1938.22,water
1207.83,2464.66,water
2458.06,2822.47,water
1385.09,3328.02,water
6841.59,7623.85,water
1341.32,2073.35,water
993.072,2637.48,water
1240.32,1655.28,water
1637.48,2536.56,water
1555.42,2255.77,water
1759.18,2423.39,water
5870.96,6982.87,water
6875.48,6875.48,water
6444.17,7113.4,water
1026.93,2097.27,water
1025.42,1682.63,water
1632.55,2326.4,water
5451.09,5655.5,water
5526.79,5991.28,water
2179.84,5251.32,water
2371.42,2562.53,water
1102.42,3113.94,water
2246.75,2716.74,water
1889.97,3293.68,water
1373.48,2075.14,water
3661.88,4223.87,water
1724.99,2113.51,water
2033.82,2364.07,water
3791.68,4196.34,water
6759.25,6917.87,water
5131.38,5819.57,water
1554.7,1925.04,water
1365.42,1821.72,water
1389.79,2281.7,water
1054.56,3046.44,water
2207.14,4588.86,water
1605.16,2332.89,water
1358.57,1870.05,water
1511.41,4968.71,water
1297.28,1630.81,water
2566.37,4612.09,water
739.005,3267.2,water
4248.57,4248.57,water
1819.92,3906.05,water
1388.93,1969.29,water
1920.16,3569.94,water
2186.71,2424.22,water
1700.13,2294.9,water
1139.05,1603.75,water
1554.52,2414.02,water
1147.2,1704.48,water
2961.92,3124.69,water
1079.47,1558.52,water
5405.31,6014.5,water
1049.45,1756.99,water
1077.57,1687.48,water
3038.62,4746.84,water
1145.8,1585.22,water
1478.18,3243.32,water
1723.87,2972.2,water
2643.2,2688.04,water
